company,sector,stage,year,month,date,mrr_usd,arr_usd,new_mrr_usd,expansion_mrr_usd,churned_mrr_usd,net_new_mrr_usd,total_customers,acv_usd,gross_margin_pct,gross_profit_usd,sm_expense_pct,rd_expense_pct,ga_expense_pct,total_opex_usd,ebitda_usd,ebitda_margin_pct,cac_usd,ltv_usd,ltv_cac_ratio,payback_months,nrr_pct,logo_churn_pct,dso_days,dpo_days,cash_burn_usd,runway_months,rule_of_40_score,mom_growth_pct,yoy_growth_pct,sector_avg_growth_pct,growth_vs_sector_pp
PayStream,Fintech,Public,2022,6,2022-06-01,84803.08,1017636.91,12338.62,6962.33,444.98,18855.97,0,1017.64,71.59,60709.9,45.37,17.91,14.69,66123.25,-5413.35,-6.38,9.65,8321.37,862.52,0.2,107.69,0.525,34,49,5763.51,15,8.4,1.27,15.24,19.0,-3.76
PayStream,Fintech,Public,2022,7,2022-07-01,43374.21,520490.58,6251.98,3451.99,345.83,9358.14,0,520.49,73.42,31845.0,28.28,27.15,11.54,29045.66,2799.34,6.45,14.37,4355.56,303.17,0.5,107.16,0.797,38,26,0.0,99,21.3,0.87,10.42,19.0,-8.58
PayStream,Fintech,Public,2022,8,2022-08-01,114179.55,1370154.56,17714.16,5692.27,1303.09,22103.33,0,1370.15,74.9,85523.89,41.21,19.92,13.72,85467.85,56.04,0.05,30.11,12092.87,401.58,0.4,103.84,1.141,64,50,0.0,99,14.9,1.28,15.32,19.0,-3.68
PayStream,Fintech,Public,2022,9,2022-09-01,206481.88,2477782.5,23044.65,15427.16,5082.22,33389.58,0,2477.78,76.35,157652.72,28.86,22.14,13.78,133758.16,23894.56,11.57,7.94,14111.94,1778.3,0.1,105.01,2.461,47,54,0.0,99,26.4,1.48,17.82,19.0,-1.18
PayStream,Fintech,Public,2022,10,2022-10-01,196141.03,2353692.33,26720.93,11253.1,3548.57,34425.46,0,2353.69,70.45,138172.81,47.6,25.98,10.32,164558.52,-26385.71,-13.45,9.9,17831.79,1800.99,0.1,103.93,1.809,51,50,22312.0,32,1.4,1.39,16.67,19.0,-2.33
PayStream,Fintech,Public,2022,11,2022-11-01,155019.22,1860230.67,17906.87,12090.69,2739.69,27257.87,0,1860.23,76.77,119001.34,30.55,26.66,11.45,106433.24,12568.1,8.11,8.0,12476.29,1559.58,0.1,106.03,1.767,54,28,0.0,99,22.9,1.23,14.71,19.0,-4.29
PayStream,Fintech,Public,2022,12,2022-12-01,175625.49,2107505.84,18516.01,6541.13,1566.3,23490.83,0,2107.51,78.98,138712.08,47.79,17.48,10.37,132829.7,5882.38,3.35,7.73,32136.39,4154.95,0.1,102.83,0.892,65,29,0.0,99,18.2,1.22,14.65,19.0,-4.35
PayStream,Fintech,Public,2023,1,2023-01-01,271716.68,3260600.11,39628.7,10346.47,6554.84,43420.33,0,3260.6,74.57,202632.44,29.17,27.16,13.87,190735.43,11897.01,4.38,14.29,26947.12,1885.21,0.1,101.4,2.412,39,33,0.0,99,20.0,1.34,16.04,19.0,-2.96
PayStream,Fintech,Public,2023,2,2023-02-01,135559.73,1626716.75,20747.34,7217.79,1025.87,26939.27,0,1626.72,69.64,94406.86,40.1,20.0,14.86,101609.83,-7202.97,-5.31,9.8,10738.47,1095.64,0.1,104.57,0.757,45,47,8538.67,17,10.3,1.03,12.33,19.0,-6.67
PayStream,Fintech,Public,2023,3,2023-03-01,229295.04,2751540.49,27807.65,17175.49,4356.67,40626.47,0,2751.54,72.18,165503.05,48.66,24.25,14.55,200541.29,-35038.24,-15.28,10.04,32714.88,3257.06,0.1,105.59,1.9,46,44,40941.36,12,0.3,1.17,14.04,19.0,-4.96
PayStream,Fintech,Public,2023,4,2023-04-01,425877.05,5110524.64,75862.99,37264.07,7666.52,105460.53,0,5110.52,72.28,307822.37,35.74,16.5,10.47,267038.06,40784.31,9.58,17.51,39777.87,2271.29,0.1,106.95,1.8,54,40,0.0,99,25.2,1.34,16.05,19.0,-2.95
PayStream,Fintech,Public,2023,5,2023-05-01,770041.81,9240501.75,62586.73,40698.42,5489.94,97795.2,1,9240.5,81.21,625331.96,34.41,25.21,14.88,573712.9,51619.06,6.7,6.4,119122.52,18626.83,0.0,104.57,0.713,31,40,0.0,99,22.3,1.49,17.84,19.0,-1.16
PayStream,Fintech,Public,2023,6,2023-06-01,286332.97,3435995.66,28747.86,14752.15,4530.77,38969.23,0,3436.0,73.37,210095.32,44.21,22.3,9.57,217862.97,-7767.65,-2.71,8.19,32212.54,3932.13,0.0,103.57,1.582,60,40,8367.12,9,12.9,1.12,13.39,19.0,-5.61
PayStream,Fintech,Public,2023,7,2023-07-01,1188480.47,14261765.64,208780.6,57949.4,29137.33,237592.67,0,14261.77,81.82,972396.73,34.03,23.07,13.47,838662.69,133734.04,11.25,11.68,89360.54,7652.2,0.0,102.42,2.452,51,34,0.0,99,26.8,1.52,18.24,19.0,-0.76
PayStream,Fintech,Public,2023,8,2023-08-01,469350.51,5632206.08,73976.53,22364.86,11398.55,84942.84,0,5632.21,72.44,340010.54,32.49,17.26,11.6,287916.98,52093.56,11.1,17.75,50548.9,2848.45,0.1,102.34,2.429,63,38,0.0,99,26.7,1.19,14.26,19.0,-4.74
PayStream,Fintech,Public,2023,9,2023-09-01,1689255.89,20271070.63,178219.22,122608.49,19614.38,281213.33,2,10135.54,79.85,1348839.62,35.74,15.66,14.53,1113741.85,235097.76,13.92,8.89,72694.3,8173.18,0.0,106.1,1.161,59,44,0.0,99,29.5,1.52,18.3,19.0,-0.7
PayStream,Fintech,Public,2023,10,2023-10-01,2103690.41,25244284.87,183627.1,129426.83,40293.31,272760.61,0,25244.28,74.71,1571698.91,46.87,17.07,11.8,1593410.33,-21711.42,-1.03,9.48,247666.95,26130.25,0.0,104.24,1.915,41,43,20244.3,17,14.5,1.54,18.48,19.0,-0.52
PayStream,Fintech,Public,2023,11,2023-11-01,1411234.6,16934815.24,187764.61,112082.09,35185.78,264660.92,0,16934.82,81.88,1155473.0,44.05,20.79,14.33,1117410.94,38062.06,2.7,11.24,125875.9,11199.63,0.0,105.45,2.493,30,42,0.0,99,18.3,1.38,16.57,19.0,-2.43
PayStream,Fintech,Public,2023,12,2023-12-01,5425182.56,65102190.67,640916.21,199659.96,113517.23,727058.94,6,10850.37,71.86,3898771.72,28.59,21.72,13.39,3456149.41,442622.31,8.16,11.15,89636.68,8039.36,0.0,101.59,2.092,59,24,0.0,99,23.7,1.71,20.5,19.0,1.5
PayStream,Fintech,Public,2024,1,2024-01-01,1619712.89,19436554.73,181458.5,57916.7,10766.08,228609.12,0,19436.55,71.17,1152807.02,40.8,23.15,9.48,1189234.35,-36427.33,-2.25,9.31,227112.92,24398.9,0.0,102.91,0.665,55,28,32137.35,34,15.0,1.34,16.04,19.0,-2.96
PayStream,Fintech,Public,2024,2,2024-02-01,10668389.69,128020676.33,1603184.65,816264.15,261636.69,2157812.1,6,21336.78,68.84,7344491.2,45.93,17.0,11.21,7909412.47,-564921.27,-5.3,18.08,302638.59,16741.84,0.0,105.2,2.452,31,33,631404.55,25,12.0,1.79,21.46,19.0,2.46
PayStream,Fintech,Public,2024,3,2024-03-01,17071162.85,204853954.21,2920853.04,974209.27,224531.13,3670531.19,15,13656.93,77.57,13242159.16,37.35,16.54,8.04,10571712.32,2670446.84,15.64,12.99,202059.94,15553.47,0.0,104.39,1.315,65,24,0.0,99,32.9,1.86,22.32,19.0,3.32
PayStream,Fintech,Public,2024,4,2024-04-01,8701737.58,104420850.91,1306028.16,745589.81,56141.77,1995476.19,14,7458.63,70.98,6176799.06,35.23,16.12,13.36,5631234.15,545564.91,6.27,15.57,69438.44,4458.85,0.0,107.92,0.645,29,52,0.0,99,23.6,1.64,19.68,19.0,0.68
PayStream,Fintech,Public,2024,5,2024-05-01,6860516.95,82326203.45,1061153.14,555482.65,143627.73,1473008.07,7,11760.89,73.12,5016640.55,35.15,26.53,14.76,5244290.94,-227650.39,-3.32,10.31,85376.7,8282.86,0.0,106.0,2.094,28,31,193342.12,8,14.0,1.54,18.46,19.0,-0.54
PayStream,Fintech,Public,2024,6,2024-06-01,9993945.59,119927347.08,1371887.49,628134.74,128738.35,1871283.89,18,6662.63,79.06,7901139.38,45.79,24.44,9.48,7966541.38,-65402.0,-0.65,8.86,41082.95,4634.98,0.0,105.0,1.288,37,32,57134.99,27,16.6,1.59,19.05,19.0,0.05
PayStream,Fintech,Public,2024,7,2024-07-01,9043138.88,108517666.53,887455.65,733715.68,189844.43,1431326.91,4,27129.42,68.95,6234956.85,51.86,21.0,11.85,7660227.09,-1425270.24,-15.76,12.58,398472.53,31670.56,0.0,106.01,2.099,34,34,1553880.5,23,1.5,1.52,18.29,19.0,-0.71
PayStream,Fintech,Public,2024,8,2024-08-01,3872593.94,46471127.29,678300.28,272157.13,47024.01,903433.4,4,11617.78,78.01,3020936.18,29.68,17.52,11.4,2269027.27,751908.91,19.42,21.18,83502.67,3943.1,0.0,105.81,1.214,65,31,0.0,99,36.7,1.3,15.59,19.0,-3.41
PayStream,Fintech,Public,2024,9,2024-09-01,3126065.89,37512790.73,348973.1,94688.26,42408.67,401252.69,3,12504.26,78.9,2466423.48,45.76,20.67,13.88,2510417.62,-43994.14,-1.41,19.1,84512.97,4425.38,0.0,101.67,1.357,58,51,43032.56,32,15.9,1.22,14.67,19.0,-4.33
PayStream,Fintech,Public,2024,10,2024-10-01,6451066.22,77412794.69,713147.18,261566.28,103432.76,871280.7,4,19353.2,70.21,4529609.57,48.61,16.82,11.77,4980189.3,-450579.73,-6.98,14.82,116333.04,7847.39,0.0,102.45,1.603,32,26,521249.59,35,10.3,1.35,16.15,19.0,-2.85
PayStream,Fintech,Public,2024,11,2024-11-01,8767935.71,105215228.53,1211632.7,573442.1,114883.54,1670191.26,4,26303.81,74.28,6512619.58,41.04,27.98,11.3,7043410.57,-530790.98,-6.05,9.97,253168.95,25386.01,0.0,105.23,1.31,42,40,453057.97,24,11.2,1.38,16.54,19.0,-2.46
PayStream,Fintech,Public,2024,12,2024-12-01,13735207.3,164822487.55,1799878.04,825898.51,177674.56,2448101.98,8,20602.81,70.13,9632261.09,47.36,22.98,9.16,10919535.67,-1287274.57,-9.37,12.37,181448.3,14668.29,0.0,104.72,1.294,39,31,1408752.0,23,7.9,1.44,17.26,19.0,-1.74
PayStream,Fintech,Public,2025,1,2025-01-01,31206962.43,374483549.18,4872880.98,1431195.83,300679.03,6003397.78,38,9854.83,72.64,22668675.6,40.43,25.29,10.72,23853005.29,-1184329.7,-3.8,9.98,59442.99,5954.09,0.0,103.62,0.963,30,42,996364.74,24,14.3,1.57,18.85,19.0,-0.15
PayStream,Fintech,Public,2025,2,2025-02-01,23092008.31,277104099.68,3310394.07,1720691.36,241771.16,4789314.26,16,17319.01,74.02,17092186.8,37.04,19.92,12.11,15950648.21,1141538.58,4.94,9.31,249767.55,26821.53,0.0,106.4,1.047,44,46,0.0,99,23.0,1.48,17.73,19.0,-1.27
PayStream,Fintech,Public,2025,3,2025-03-01,76759922.46,921119069.56,9256035.4,3891876.94,1638420.23,11509492.11,42,21931.41,69.58,53409241.48,28.16,26.47,11.08,50434401.28,2974840.2,3.88,17.12,180142.22,10519.46,0.0,102.94,2.134,45,35,0.0,99,21.9,1.68,20.15,19.0,1.15
PayStream,Fintech,Public,2025,4,2025-04-01,31408609.38,376903312.52,2984572.98,2076775.46,255890.56,4805457.88,16,23556.46,72.74,22848024.85,37.95,19.29,8.79,20741310.06,2106714.8,6.71,7.54,200510.28,26602.11,0.0,105.8,0.815,65,32,0.0,99,24.8,1.47,17.69,19.0,-1.31
PayStream,Fintech,Public,2025,5,2025-05-01,18790788.33,225489459.95,1961138.78,1231564.42,142015.18,3050688.02,29,7775.5,74.82,14059831.66,49.38,16.91,9.16,14178172.17,-118340.51,-0.63,6.65,63735.22,9586.05,0.0,105.8,0.756,53,23,136257.69,31,17.4,1.35,16.19,19.0,-2.81
PayStream,Fintech,Public,2025,6,2025-06-01,16443664.66,197323975.92,2403644.56,577911.12,175438.98,2806116.7,13,15178.77,68.1,11198322.84,48.82,17.22,13.81,13129472.13,-1931149.29,-11.74,12.52,97704.43,7805.12,0.0,102.45,1.067,39,54,1749251.02,31,6.3,1.3,15.58,19.0,-3.42
PayStream,Fintech,Public,2025,7,2025-07-01,17236381.04,206836572.45,2407118.12,908231.13,109913.95,3205435.29,27,7660.61,81.77,14093865.28,40.55,26.82,12.79,13816175.76,277689.52,1.61,9.63,57745.65,5994.86,0.0,104.63,0.638,39,52,0.0,99,19.7,1.28,15.38,19.0,-3.62
PayStream,Fintech,Public,2025,8,2025-08-01,3431430.61,41177167.36,583895.05,283659.75,58321.54,809233.27,2,20588.58,71.47,2452328.02,30.24,23.57,14.31,2337578.26,114749.77,3.34,15.6,342321.35,21943.67,0.0,106.57,1.7,55,55,0.0,99,21.4,0.98,11.82,19.0,-7.18
PayStream,Fintech,Public,2025,9,2025-09-01,5945397.14,71344765.66,890408.13,513119.27,80733.29,1322794.1,4,17836.19,71.24,4235417.48,36.41,25.46,14.36,4532028.39,-296610.9,-4.99,10.24,138121.04,13494.04,0.0,107.27,1.358,55,30,267485.85,32,13.1,1.06,12.68,19.0,-6.32
PayStream,Fintech,Public,2025,10,2025-10-01,412435925.24,4949231102.85,42584540.94,19382838.78,9148268.04,52819111.67,208,23794.38,76.28,314601777.25,32.54,24.22,13.53,289865728.29,24736048.96,6.0,9.06,320940.96,35408.77,0.0,102.48,2.218,28,46,0.0,99,24.0,1.75,20.97,19.0,1.97
PayStream,Fintech,Public,2025,11,2025-11-01,31932665.37,383191984.41,3563371.6,1254529.52,391028.13,4426873.0,20,19159.6,78.45,25050901.95,48.52,20.51,10.56,25413693.16,-362791.22,-1.14,14.66,135238.48,9224.14,0.0,102.7,1.225,41,48,370352.51,25,16.9,1.29,15.47,19.0,-3.53
PayStream,Fintech,Public,2025,12,2025-12-01,19753374.73,237040496.72,2533306.62,1250283.56,245025.98,3538564.19,23,10306.11,77.71,15349726.61,36.26,24.17,13.15,14535808.84,813917.77,4.12,8.63,74083.94,8580.75,0.0,105.09,1.24,42,50,0.0,99,22.2,1.19,14.27,19.0,-4.73
MediTrack,HealthTech,Series C,2021,1,2021-01-01,3573.29,42879.49,321.7,275.73,54.2,543.23,0,42.88,73.4,2622.93,44.43,15.68,10.72,2530.96,91.97,2.57,3.86,273.95,70.96,1.5,106.2,1.517,37,52,0.0,99,23.6,1.88,22.51,21.0,1.51
MediTrack,HealthTech,Series C,2021,2,2021-02-01,3779.41,45352.89,652.27,127.91,51.81,728.38,0,45.35,80.88,3056.76,28.91,20.0,14.89,2411.02,645.75,17.09,7.83,370.17,47.29,2.6,102.01,1.371,31,33,0.0,99,38.1,1.15,13.83,21.0,-7.17
MediTrack,HealthTech,Series C,2021,3,2021-03-01,4908.68,58904.1,491.71,384.03,89.03,786.7,0,58.9,81.53,4002.02,42.39,21.71,9.62,3618.46,383.56,7.81,5.9,915.69,155.19,1.5,106.01,1.814,43,22,0.0,99,28.8,1.58,18.95,21.0,-2.05
MediTrack,HealthTech,Series C,2021,4,2021-04-01,5753.35,69040.22,1021.59,267.85,38.76,1250.69,0,69.04,72.62,4178.36,37.73,17.6,8.11,3650.07,528.29,9.18,12.26,405.4,33.07,2.9,103.98,0.674,63,40,0.0,99,30.2,1.54,18.51,21.0,-2.49
MediTrack,HealthTech,Series C,2021,5,2021-05-01,7387.5,88650.01,1021.64,583.1,88.28,1516.47,0,88.65,68.52,5061.71,38.91,20.25,8.03,4964.27,97.44,1.32,12.26,734.17,59.88,2.4,106.7,1.195,63,26,0.0,99,22.3,1.7,20.43,21.0,-0.57
MediTrack,HealthTech,Series C,2021,6,2021-06-01,7560.19,90722.29,985.22,279.88,89.21,1175.9,0,90.72,78.39,5926.61,40.91,25.31,9.75,5743.84,182.77,2.42,11.82,861.97,72.91,2.0,102.52,1.18,58,37,0.0,99,23.4,1.43,17.2,21.0,-3.8
MediTrack,HealthTech,Series C,2021,7,2021-07-01,11308.15,135697.78,1423.52,737.4,160.74,2000.19,0,135.7,80.37,9088.61,29.62,23.24,14.96,7668.99,1419.62,12.55,9.97,1549.21,155.41,1.1,105.1,1.421,48,48,0.0,99,33.6,1.78,21.36,21.0,0.36
MediTrack,HealthTech,Series C,2021,8,2021-08-01,7953.36,95440.28,1396.17,243.24,121.93,1517.48,0,95.44,78.52,6245.32,30.23,23.76,13.75,5387.43,857.89,10.79,16.75,555.64,33.16,2.7,101.53,1.533,58,42,0.0,99,31.8,1.11,13.36,21.0,-7.64
MediTrack,HealthTech,Series C,2021,9,2021-09-01,12120.09,145441.05,1295.73,860.36,290.18,1865.91,0,145.44,75.01,9091.76,32.79,24.56,14.11,8661.23,430.53,3.55,15.55,1724.62,110.92,1.7,104.7,2.394,43,44,0.0,99,24.6,1.43,17.15,21.0,-3.85
MediTrack,HealthTech,Series C,2021,10,2021-10-01,29559.54,354714.53,2825.88,2518.81,210.87,5133.81,0,354.71,72.71,21493.35,42.73,24.94,11.79,23487.23,-1993.87,-6.75,20.36,3009.24,147.79,0.9,107.81,0.713,48,53,2311.39,36,14.3,2.17,26.06,21.0,5.06
MediTrack,HealthTech,Series C,2021,11,2021-11-01,36497.67,437972.04,4711.14,3100.86,901.05,6910.95,0,437.97,78.89,28793.27,41.84,15.7,13.59,25964.0,2829.27,7.75,12.72,3506.8,275.63,0.4,106.03,2.469,60,44,0.0,99,28.8,2.15,25.82,21.0,4.82
MediTrack,HealthTech,Series C,2021,12,2021-12-01,19901.76,238821.07,2375.71,805.78,372.7,2808.79,0,238.82,72.22,14373.96,39.04,23.96,8.08,14147.0,226.96,1.14,17.55,1841.04,104.89,1.2,102.18,1.873,48,45,0.0,99,22.1,1.45,17.35,21.0,-3.65
MediTrack,HealthTech,Series C,2022,1,2022-01-01,17177.29,206127.48,2316.47,1001.1,167.35,3150.22,0,206.13,76.88,13205.4,39.97,17.74,12.9,12129.3,1076.1,6.26,15.29,1268.33,82.96,1.2,104.85,0.974,45,50,0.0,99,22.6,1.22,14.61,21.0,-6.39
MediTrack,HealthTech,Series C,2022,2,2022-02-01,20303.28,243639.3,1989.5,1310.65,154.77,3145.38,0,243.64,80.6,16364.81,34.48,18.07,11.03,12906.75,3458.06,17.03,10.98,3143.68,286.42,0.7,105.69,0.762,37,52,0.0,99,33.4,1.24,14.87,21.0,-6.13
MediTrack,HealthTech,Series C,2022,3,2022-03-01,30820.42,369845.07,4005.42,2495.33,767.77,5732.97,0,369.85,71.91,22163.63,46.85,18.9,11.93,23942.35,-1778.72,-5.77,11.54,3430.58,297.35,0.5,105.61,2.491,38,25,1576.28,16,10.6,1.42,17.02,21.0,-3.98
MediTrack,HealthTech,Series C,2022,4,2022-04-01,25896.16,310753.9,3305.75,1475.86,455.7,4325.9,0,310.75,76.95,19926.2,41.45,27.11,9.8,20293.88,-367.69,-1.42,28.92,4168.48,144.16,1.5,103.94,1.76,40,33,438.19,17,15.0,1.22,14.62,21.0,-6.38
MediTrack,HealthTech,Series C,2022,5,2022-05-01,25592.5,307109.97,3295.02,2133.85,504.95,4923.91,0,307.11,77.99,19959.25,43.16,16.88,9.17,17714.4,2244.85,8.77,9.03,3056.23,338.58,0.5,106.36,1.973,64,47,0.0,99,25.2,1.14,13.63,21.0,-7.37
MediTrack,HealthTech,Series C,2022,6,2022-06-01,76763.35,921160.18,12657.51,3049.04,493.35,15213.2,0,921.16,77.56,59540.5,34.99,18.48,12.51,50650.15,8890.35,11.58,21.82,8123.98,372.34,0.4,103.33,0.643,51,55,0.0,99,28.0,1.66,19.92,21.0,-1.08
MediTrack,HealthTech,Series C,2022,7,2022-07-01,84838.88,1018066.51,8347.18,6249.77,463.39,14133.56,0,1018.07,68.83,58397.89,44.82,16.04,9.17,59409.22,-1011.33,-1.19,18.04,15047.89,834.2,0.3,106.82,0.546,58,25,819.73,20,15.2,1.62,19.41,21.0,-1.59
MediTrack,HealthTech,Series C,2022,8,2022-08-01,54020.94,648251.24,7152.28,1957.49,1346.22,7763.55,0,648.25,80.82,43659.53,50.36,20.07,9.61,43233.84,425.68,0.79,9.89,5727.65,579.11,0.2,101.13,2.492,36,30,0.0,99,17.2,1.31,15.71,21.0,-5.29
MediTrack,HealthTech,Series C,2022,9,2022-09-01,50751.08,609012.93,4238.5,4309.6,615.96,7932.14,0,609.01,75.46,38296.4,48.9,27.15,11.84,44607.42,-6311.01,-12.44,14.26,3503.73,245.66,0.4,107.28,1.214,62,33,6540.31,22,3.9,1.21,14.57,21.0,-6.43
MediTrack,HealthTech,Series C,2022,10,2022-10-01,77443.25,929319.05,11082.5,4943.91,1372.06,14654.34,0,929.32,73.05,56569.67,35.43,19.51,11.78,51672.26,4897.41,6.32,10.06,8222.37,817.36,0.2,104.61,1.772,51,48,0.0,99,22.7,1.34,16.07,21.0,-4.93
MediTrack,HealthTech,Series C,2022,11,2022-11-01,92595.94,1111151.29,7408.53,7488.86,1973.0,12924.4,0,1111.15,75.43,69846.26,28.2,26.99,14.63,64646.28,5199.97,5.62,7.9,18187.0,2302.66,0.1,105.96,2.131,55,40,0.0,99,22.0,1.35,16.22,21.0,-4.78
MediTrack,HealthTech,Series C,2022,12,2022-12-01,186906.34,2242876.06,26110.89,11755.05,3912.95,33952.99,0,2242.88,69.65,130179.76,38.49,18.25,13.0,130355.52,-175.76,-0.09,11.41,14069.75,1232.89,0.1,104.2,2.094,42,38,146.18,28,16.3,1.58,18.93,21.0,-2.07
MediTrack,HealthTech,Series C,2023,1,2023-01-01,166286.7,1995440.39,28434.27,11819.4,3517.21,36736.45,0,1995.44,71.6,119059.65,47.41,20.37,13.97,135945.25,-16885.6,-10.15,26.52,21059.74,793.98,0.2,104.99,2.115,57,50,15346.54,27,7.1,1.46,17.55,21.0,-3.45
MediTrack,HealthTech,Series C,2023,2,2023-02-01,548283.33,6579399.91,70837.99,21453.76,6257.49,86034.25,0,6579.4,81.69,447893.57,51.34,18.67,8.88,432479.01,15414.56,2.81,13.39,107886.45,8055.5,0.0,102.77,1.141,33,31,0.0,99,20.0,1.86,22.31,21.0,1.31
MediTrack,HealthTech,Series C,2023,3,2023-03-01,342929.0,4115147.95,41845.67,20542.73,7103.61,55284.8,0,4115.15,72.24,247741.9,28.76,16.04,13.25,199099.7,48642.2,14.18,20.36,44739.39,2197.21,0.1,103.92,2.071,53,26,0.0,99,31.4,1.61,19.31,21.0,-1.69
MediTrack,HealthTech,Series C,2023,4,2023-04-01,261239.73,3134876.79,35089.51,21876.72,2255.04,54711.19,0,3134.88,76.66,200260.94,28.3,27.67,13.0,180190.97,20069.97,7.68,14.96,17711.5,1183.67,0.1,107.51,0.863,43,24,0.0,99,24.9,1.45,17.41,21.0,-3.59
MediTrack,HealthTech,Series C,2023,5,2023-05-01,426426.98,5117123.8,38120.88,18126.06,7812.21,48434.73,0,5117.12,68.54,292285.87,50.47,17.06,13.1,343822.85,-51536.98,-12.09,6.63,40628.35,6124.39,0.0,102.42,1.832,35,38,51150.03,17,5.1,1.56,18.76,21.0,-2.24
MediTrack,HealthTech,Series C,2023,6,2023-06-01,1099440.32,13193283.87,109803.7,89955.61,25012.7,174746.62,1,13193.28,80.42,884158.93,43.19,19.22,9.17,786979.53,97179.4,8.84,13.11,177429.36,13533.7,0.0,105.91,2.275,43,22,0.0,99,26.1,1.82,21.86,21.0,0.86
MediTrack,HealthTech,Series C,2023,7,2023-07-01,1102948.07,13235376.9,164422.14,43345.33,20700.27,187067.19,0,13235.38,78.52,866011.54,40.0,23.92,10.37,819317.21,46694.33,4.23,9.15,87566.13,9567.1,0.0,102.05,1.877,31,25,0.0,99,21.5,1.76,21.1,21.0,0.1
MediTrack,HealthTech,Series C,2023,8,2023-08-01,381375.19,4576502.27,44068.58,23714.37,3080.89,64702.05,0,4576.5,75.17,286680.49,35.6,22.26,12.51,268384.5,18295.99,4.8,13.58,27401.66,2017.6,0.0,105.41,0.808,40,23,0.0,99,22.0,1.37,16.45,21.0,-4.55
MediTrack,HealthTech,Series C,2023,9,2023-09-01,409914.88,4918978.56,38316.06,24233.4,9417.08,53132.38,0,4918.98,77.87,319217.1,44.73,17.47,9.31,293098.89,26118.2,6.37,10.98,33261.45,3029.07,0.0,103.61,2.297,45,32,0.0,99,23.6,1.35,16.17,21.0,-4.83
MediTrack,HealthTech,Series C,2023,10,2023-10-01,299863.37,3598360.44,26054.43,14315.59,2429.05,37940.97,0,3598.36,76.86,230476.25,28.02,23.29,10.65,185810.1,44666.16,14.9,13.4,57808.35,4315.18,0.1,103.96,0.81,51,37,0.0,99,32.1,1.22,14.6,21.0,-6.4
MediTrack,HealthTech,Series C,2023,11,2023-11-01,659705.38,7916464.61,116580.7,27306.64,14105.16,129782.18,0,7916.46,71.28,470236.17,31.7,18.68,10.87,404059.43,66176.74,10.03,21.57,110641.24,5128.95,0.0,102.0,2.138,32,24,0.0,99,27.3,1.4,16.75,21.0,-4.25
MediTrack,HealthTech,Series C,2023,12,2023-12-01,1199811.75,14397740.94,196192.42,98875.97,9113.15,285955.23,1,14397.74,75.2,902316.21,30.37,22.42,13.85,799642.63,102673.59,8.56,13.2,116961.08,8862.73,0.0,107.48,0.76,65,38,0.0,99,25.8,1.52,18.2,21.0,-2.8
MediTrack,HealthTech,Series C,2024,1,2024-01-01,3507802.39,42093628.67,532430.1,299082.64,18457.08,813055.66,2,21046.81,69.0,2420466.01,47.97,21.08,12.47,2859807.83,-439341.82,-12.52,17.49,141048.09,8064.39,0.0,108.0,0.526,54,45,491052.28,9,6.6,1.76,21.13,21.0,0.13
MediTrack,HealthTech,Series C,2024,2,2024-02-01,2752888.28,33034659.34,446970.77,89301.46,28399.66,507872.58,5,6606.93,77.75,2140242.25,50.67,27.49,8.68,2390551.64,-250309.39,-9.09,12.27,53368.08,4349.05,0.0,102.21,1.032,40,34,252931.83,15,10.0,1.65,19.75,21.0,-1.25
MediTrack,HealthTech,Series C,2024,3,2024-03-01,290343.02,3484116.29,39440.88,21707.93,4692.77,56456.05,0,3484.12,73.93,214645.11,44.19,24.13,10.99,230272.51,-15627.4,-5.38,24.84,22464.34,904.24,0.1,105.86,1.616,63,47,15656.74,29,13.7,1.04,12.52,21.0,-8.48
MediTrack,HealthTech,Series C,2024,4,2024-04-01,1107573.09,13290877.04,106125.05,62667.29,27654.63,141137.71,1,13290.88,77.59,859341.92,51.8,19.22,10.6,903975.14,-44633.22,-4.03,6.98,119018.62,17040.84,0.0,103.16,2.497,48,37,45760.56,14,15.1,1.33,16.01,21.0,-4.99
MediTrack,HealthTech,Series C,2024,5,2024-05-01,1489806.81,17877681.69,230112.33,85133.83,18175.9,297070.27,0,17877.68,82.0,1221600.78,28.83,18.7,8.11,828992.5,392608.28,26.35,26.38,107155.33,4062.08,0.0,104.49,1.22,28,41,0.0,99,45.5,1.37,16.43,21.0,-4.57
MediTrack,HealthTech,Series C,2024,6,2024-06-01,11499155.03,137989860.3,2051902.81,562242.91,106901.39,2507244.33,6,22998.31,68.79,7910628.59,47.74,26.95,11.58,9919568.59,-2008940.01,-17.47,15.79,178845.15,11325.71,0.0,103.96,0.93,34,24,1977094.13,12,1.6,1.82,21.79,21.0,0.79
MediTrack,HealthTech,Series C,2024,7,2024-07-01,10438668.84,125264026.06,1442786.57,821152.19,100836.32,2163102.44,18,6959.11,76.4,7975437.83,50.03,24.55,13.07,9148416.42,-1172978.59,-11.24,9.82,86182.78,8778.16,0.0,106.9,0.966,64,28,1217660.25,17,7.9,1.75,20.96,21.0,-0.04
